"GAME_ID","AWAY_TEAM_ID","INN_CT","BAT_HOME_ID","OUTS_CT","BALLS_CT","STRIKES_CT","PITCH_SEQ_TX","AWAY_SCORE_CT","HOME_SCORE_CT","BAT_ID","BAT_HAND_CD","RESP_BAT_ID","RESP_BAT_HAND_CD","PIT_ID","PIT_HAND_CD","RESP_PIT_ID","RESP_PIT_HAND_CD","POS2_FLD_ID","POS3_FLD_ID","POS4_FLD_ID","POS5_FLD_ID","POS6_FLD_ID","POS7_FLD_ID","POS8_FLD_ID","POS9_FLD_ID","BASE1_RUN_ID","BASE2_RUN_ID","BASE3_RUN_ID","EVENT_TX","LEADOFF_FL","PH_FL","BAT_FLD_CD","BAT_LINEUP_ID","EVENT_CD","BAT_EVENT_FL","AB_FL","H_CD","SH_FL","SF_FL","EVENT_OUTS_CT","DP_FL","TP_FL","RBI_CT","WP_FL","PB_FL","FLD_CD","BATTEDBALL_CD","BUNT_FL","FOUL_FL","BATTEDBALL_LOC_TX","ERR_CT","ERR1_FLD_CD","ERR1_CD","ERR2_FLD_CD","ERR2_CD","ERR3_FLD_CD","ERR3_CD","BAT_DEST_ID","RUN1_DEST_ID","RUN2_DEST_ID","RUN3_DEST_ID","BAT_PLAY_TX","RUN1_PLAY_TX","RUN2_PLAY_TX","RUN3_PLAY_TX","RUN1_SB_FL","RUN2_SB_FL","RUN3_SB_FL","RUN1_CS_FL","RUN2_CS_FL","RUN3_CS_FL","RUN1_PK_FL","RUN2_PK_FL","RUN3_PK_FL","RUN1_RESP_PIT_ID","RUN2_RESP_PIT_ID","RUN3_RESP_PIT_ID","GAME_NEW_FL","GAME_END_FL","PR_RUN1_FL","PR_RUN2_FL","PR_RUN3_FL","REMOVED_FOR_PR_RUN1_ID","REMOVED_FOR_PR_RUN2_ID","REMOVED_FOR_PR_RUN3_ID","REMOVED_FOR_PH_BAT_ID","REMOVED_FOR_PH_BAT_FLD_CD","PO1_FLD_CD","PO2_FLD_CD","PO3_FLD_CD","ASS1_FLD_CD","ASS2_FLD_CD","ASS3_FLD_CD","ASS4_FLD_CD","ASS5_FLD_CD","EVENT_ID","HOME_TEAM_ID","BAT_TEAM_ID","FLD_TEAM_ID","BAT_LAST_ID","INN_NEW_FL","INN_END_FL","START_BAT_SCORE_CT","START_FLD_SCORE_CT","INN_RUNS_CT","GAME_PA_CT","INN_PA_CT","PA_NEW_FL","PA_TRUNC_FL","START_BASES_CD","END_BASES_CD","BAT_START_FL","RESP_BAT_START_FL","BAT_ON_DECK_ID","BAT_IN_HOLD_ID","PIT_START_FL","RESP_PIT_START_FL","RUN1_FLD_CD","RUN1_LINEUP_CD","RUN1_ORIGIN_EVENT_ID","RUN2_FLD_CD","RUN2_LINEUP_CD","RUN2_ORIGIN_EVENT_ID","RUN3_FLD_CD","RUN3_LINEUP_CD","RUN3_ORIGIN_EVENT_ID","RUN1_RESP_CAT_ID","RUN2_RESP_CAT_ID","RUN3_RESP_CAT_ID","PA_BALL_CT","PA_CALLED_BALL_CT","PA_INTENT_BALL_CT","PA_PITCHOUT_BALL_CT","PA_HITBATTER_BALL_CT","PA_OTHER_BALL_CT","PA_STRIKE_CT","PA_CALLED_STRIKE_CT","PA_SWINGMISS_STRIKE_CT","PA_FOUL_STRIKE_CT","PA_INPLAY_STRIKE_CT","PA_OTHER_STRIKE_CT","EVENT_RUNS_CT","FLD_ID","BASE2_FORCE_FL","BASE3_FORCE_FL","BASE4_FORCE_FL","BAT_SAFE_ERR_FL","BAT_FATE_ID","RUN1_FATE_ID","RUN2_FATE_ID","RUN3_FATE_ID","FATE_RUNS_CT","ASS6_FLD_CD","ASS7_FLD_CD","ASS8_FLD_CD","ASS9_FLD_CD","ASS10_FLD_CD","UNKNOWN_OUT_EXC_FL","UNCERTAIN_PLAY_EXC_FL"FILENAME_TX","LINE_NUMBER_CT"
"NYN201803290","SLN",3,1,0,0,0,"X",2,3,"frazt001","?","frazt001","?","martc006","?","martc006","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","","","53/G","T","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,25,"NYN","NYN","SLN",1,"T","F",3,2,0,13,0,"T","F",0,0,"T","T","gonza003","plawk001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,1,0,0,"carpm002","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",26

"NYN201803290","SLN",3,1,1,3,0,"BBBB",2,3,"gonza003","?","gonza003","?","martc006","?","martc006","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","","","W","F","F",3,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26,"NYN","NYN","SLN",1,"F","F",3,2,0,14,1,"T","F",0,1,"T","T","plawk001","syndn001","T","T",0,0,0,0,0,0,0,0,0,"","","",4,4,0,0,0,0,0,0,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",27

"NYN201803290","SLN",3,1,1,0,0,"X",2,3,"plawk001","?","plawk001","?","martc006","?","martc006","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","gonza003","","","D7/G+.1-3","F","F",2,7,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","martc006","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27,"NYN","NYN","SLN",1,"F","F",3,2,0,15,2,"T","F",1,6,"T","T","syndn001","rosaa003","T","T",3,6,26,0,0,0,0,0,0,"moliy001","","",0,0,0,0,0,0,1,0,0,0,1,0,0,"ozunm001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",28

"NYN201803290","SLN",3,1,1,2,2,"FSBBC",2,3,"syndn001","?","syndn001","?","martc006","?","martc006","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","plawk001","gonza003","K","F","F",1,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","martc006","martc006","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,28,"NYN","NYN","SLN",1,"F","F",3,2,0,16,3,"T","F",6,6,"T","T","rosaa003","nimmb001","T","T",0,0,0,2,7,27,3,6,26,"","moliy001","moliy001",2,2,0,0,0,0,3,1,1,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",29

"NYN201803290","SLN",3,1,2,0,1,"CX",2,3,"rosaa003","?","rosaa003","?","martc006","?","martc006","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","plawk001","gonza003","63/G","F","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"63","","","","F","F","F","F","F","F","F","F","F","","martc006","martc006","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,29,"NYN","NYN","SLN",1,"F","T",3,2,0,17,4,"T","F",6,6,"T","T","nimmb001","cespy001","T","T",0,0,0,2,7,27,3,6,26,"","moliy001","moliy001",0,0,0,0,0,0,2,1,0,0,1,0,0,"dejop001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",30

"NYN201803290","SLN",4,0,0,3,2,"BBCBCX",2,3,"carpm002","?","carpm002","?","syndn001","?","syndn001","?","plawk001","gonza003","cabra002","frazt001","rosaa003","cespy001","nimmb001","brucj001","","","","D9/L","T","F",5,3,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30,"NYN","SLN","NYN",0,"T","F",2,3,0,11,0,"T","F",0,2,"T","T","ozunm001","martj008","T","T",0,0,0,0,0,0,0,0,0,"","","",3,3,0,0,0,0,3,2,0,0,1,0,0,"brucj001","F","F","F","F",4,0,0,0,1,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",31

"NYN201803290","SLN",4,0,0,1,2,"BSTS",2,3,"ozunm001","?","ozunm001","?","syndn001","?","syndn001","?","plawk001","gonza003","cabra002","frazt001","rosaa003","cespy001","nimmb001","brucj001","","carpm002","","K","F","F",7,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","syndn001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,31,"NYN","SLN","NYN",0,"F","F",2,3,0,12,1,"T","F",2,2,"T","T","martj008","moliy001","T","T",0,0,0,5,3,30,0,0,0,"","plawk001","",1,1,0,0,0,0,3,0,2,1,0,0,0,"","F","F","F","F",0,0,4,0,1,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",32

"NYN201803290","SLN",4,0,1,1,0,"BX",2,3,"martj008","?","martj008","?","syndn001","?","syndn001","?","plawk001","gonza003","cabra002","frazt001","rosaa003","cespy001","nimmb001","brucj001","","carpm002","","S8/L.2-H","F","F",3,5,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","syndn001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,32,"NYN","SLN","NYN",0,"F","F",2,3,0,13,2,"T","F",2,1,"T","T","moliy001","dejop001","T","T",0,0,0,5,3,30,0,0,0,"","plawk001","",1,1,0,0,0,0,1,0,0,0,1,0,1,"nimmb001","F","F","F","F",0,0,4,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",33

"NYN201803290","SLN",4,0,1,0,2,"C1FX",3,3,"moliy001","?","moliy001","?","syndn001","?","syndn001","?","plawk001","gonza003","cabra002","frazt001","rosaa003","cespy001","nimmb001","brucj001","martj008","","","9/F","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","syndn001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,33,"NYN","SLN","NYN",0,"F","F",3,3,1,14,3,"T","F",1,1,"T","T","dejop001","wongk001","T","T",3,5,32,0,0,0,0,0,0,"plawk001","","",0,0,0,0,0,0,3,1,0,1,1,0,0,"brucj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",34

"NYN201803290","SLN",4,0,2,1,0,"B>X",3,3,"dejop001","?","dejop001","?","syndn001","?","syndn001","?","plawk001","gonza003","cabra002","frazt001","rosaa003","cespy001","nimmb001","brucj001","martj008","","","S8/G.1-3","F","F",6,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","syndn001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34,"NYN","SLN","NYN",0,"F","F",3,3,1,15,4,"T","F",1,5,"T","T","wongk001","martc006","T","T",3,5,32,0,0,0,0,0,0,"plawk001","","",1,1,0,0,0,0,1,0,0,0,1,0,0,"nimmb001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",35

"NYN201803290","SLN",4,0,2,1,1,"BSX",3,3,"wongk001","?","wongk001","?","syndn001","?","syndn001","?","plawk001","gonza003","cabra002","frazt001","rosaa003","cespy001","nimmb001","brucj001","dejop001","","martj008","13/G","F","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"13","","","","F","F","F","F","F","F","F","F","F","syndn001","","syndn001","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,35,"NYN","SLN","NYN",0,"F","T",3,3,1,16,5,"T","F",5,5,"T","T","martc006","fowld001","T","T",6,7,34,0,0,0,3,5,32,"plawk001","","plawk001",1,1,0,0,0,0,2,0,1,0,1,0,0,"syndn001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",36

"NYN201803290","SLN",4,1,0,0,0,"X",3,3,"nimmb001","?","nimmb001","?","martc006","?","martc006","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","","","8/L+","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,36,"NYN","NYN","SLN",1,"T","F",3,3,0,18,0,"T","F",0,0,"T","T","cespy001","brucj001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,1,0,0,"phamt001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",37

"NYN201803290","SLN",4,1,1,0,2,"FSFFS",3,3,"cespy001","?","cespy001","?","martc006","?","martc006","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","","","K","F","F",7,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,37,"NYN","NYN","SLN",1,"F","F",3,3,0,19,1,"T","F",0,0,"T","T","brucj001","cabra002","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,5,0,2,3,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",38

"NYN201803290","SLN",4,1,2,1,1,"BSX",3,3,"brucj001","?","brucj001","?","martc006","?","martc006","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","","","7/F+","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,38,"NYN","NYN","SLN",1,"F","T",3,3,0,20,2,"T","F",0,0,"T","T","cabra002","frazt001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,2,0,1,0,1,0,0,"ozunm001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",39

"NYN201803290","SLN",5,0,0,1,2,"CBFS",3,3,"martc006","?","martc006","?","syndn001","?","syndn001","?","plawk001","gonza003","cabra002","frazt001","rosaa003","cespy001","nimmb001","brucj001","","","","K","T","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,39,"NYN","SLN","NYN",0,"T","F",3,3,0,17,0,"T","F",0,0,"T","T","fowld001","phamt001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,1,1,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",40

"NYN201803290","SLN",5,0,1,1,1,"CBX",3,3,"fowld001","?","fowld001","?","syndn001","?","syndn001","?","plawk001","gonza003","cabra002","frazt001","rosaa003","cespy001","nimmb001","brucj001","","","","8/L","F","F",9,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,40,"NYN","SLN","NYN",0,"F","F",3,3,0,18,1,"T","F",0,0,"T","T","phamt001","carpm002","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,2,1,0,0,1,0,0,"nimmb001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",41

"NYN201803290","SLN",5,0,2,3,2,"CBBCBFS",3,3,"phamt001","?","phamt001","?","syndn001","?","syndn001","?","plawk001","gonza003","cabra002","frazt001","rosaa003","cespy001","nimmb001","brucj001","","","","K","F","F",8,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,41,"NYN","SLN","NYN",0,"F","T",3,3,0,19,2,"T","F",0,0,"T","T","carpm002","ozunm001","T","T",0,0,0,0,0,0,0,0,0,"","","",3,3,0,0,0,0,4,2,1,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",42

"NYN201803290","SLN",5,1,0,1,0,"BX",3,3,"cabra002","?","cabra002","?","martc006","?","martc006","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","","","7/F","T","F",4,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,42,"NYN","NYN","SLN",1,"T","F",3,3,0,21,0,"T","F",0,0,"T","T","frazt001","gonza003","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,1,0,0,0,1,0,0,"ozunm001","F","F","F","F",0,0,0,0,5,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",43

"NYN201803290","SLN",5,1,1,3,2,"BCBBCB",3,3,"frazt001","?","frazt001","?","martc006","?","martc006","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","","","W","F","F",5,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43,"NYN","NYN","SLN",1,"F","F",3,3,0,22,1,"T","F",0,1,"T","T","gonza003","plawk001","T","T",0,0,0,0,0,0,0,0,0,"","","",4,4,0,0,0,0,2,2,0,0,0,0,0,"","F","F","F","F",4,0,0,0,5,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",44

"NYN201803290","SLN",5,1,1,0,1,"11CX",3,3,"gonza003","?","gonza003","?","martc006","?","martc006","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","frazt001","","","D9/L.1-H","F","F",3,6,21,"T","T",2,"F","F",0,"F","F",1,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",2,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","martc006","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44,"NYN","NYN","SLN",1,"F","F",3,3,0,23,2,"T","F",1,2,"T","T","plawk001","syndn001","T","T",5,5,43,0,0,0,0,0,0,"moliy001","","",0,0,0,0,0,0,2,1,0,0,1,0,1,"fowld001","F","F","F","F",4,4,0,0,4,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",45

"NYN201803290","SLN",5,1,1,3,2,".BBFFBB",3,4,"plawk001","?","plawk001","?","bowmm001","?","bowmm001","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","gonza003","","W","F","F",2,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","martc006","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45,"NYN","NYN","SLN",1,"F","F",4,3,1,24,3,"T","F",2,3,"T","T","syndn001","rosaa003","F","F",0,0,0,3,6,44,0,0,0,"","moliy001","",4,4,0,0,0,0,2,0,0,2,0,0,0,"","F","F","F","F",4,0,4,0,4,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",46

"NYN201803290","SLN",5,1,1,0,0,"X",3,4,"syndn001","?","syndn001","?","bowmm001","?","bowmm001","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","plawk001","gonza003","","14/BG/SH.2-3;1-2","F","F",1,8,2,"T","F",0,"T","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"14","","","","F","F","F","F","F","F","F","F","F","bowmm001","martc006","","F","F","F","F","F","","","","",0,4,0,0,1,0,0,0,0,46,"NYN","NYN","SLN",1,"F","F",4,3,1,25,4,"T","F",3,6,"T","T","rosaa003","nimmb001","F","F",2,7,45,3,6,44,0,0,0,"moliy001","moliy001","",0,0,0,0,0,0,1,0,0,0,1,0,0,"bowmm001","F","F","F","F",0,4,4,0,4,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",47

"NYN201803290","SLN",5,1,2,0,0,"X",3,4,"rosaa003","?","rosaa003","?","bowmm001","?","bowmm001","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","plawk001","gonza003","S7/L.3-H;2-H","F","F",6,9,20,"T","T",1,"F","F",0,"F","F",2,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,4,4,"","","","","F","F","F","F","F","F","F","F","F","","bowmm001","martc006","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,47,"NYN","NYN","SLN",1,"F","F",4,3,1,26,5,"T","F",6,1,"T","T","nimmb001","cespy001","F","F",0,0,0,2,7,45,3,6,44,"","moliy001","moliy001",0,0,0,0,0,0,1,0,0,0,1,0,2,"ozunm001","F","F","F","F",4,0,4,4,2,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",48

"NYN201803290","SLN",5,1,2,2,1,"1*BCBX",3,6,"nimmb001","?","nimmb001","?","bowmm001","?","bowmm001","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","rosaa003","","","S7/L.1-2","F","F",8,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","bowmm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48,"NYN","NYN","SLN",1,"F","F",6,3,3,27,6,"T","F",1,3,"T","T","cespy001","brucj001","F","F",6,9,47,0,0,0,0,0,0,"moliy001","","",2,2,0,0,0,0,2,1,0,0,1,0,0,"ozunm001","F","F","F","F",4,4,0,0,2,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",49

"NYN201803290","SLN",5,1,2,0,2,"CFFX",3,6,"cespy001","?","cespy001","?","bowmm001","?","bowmm001","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","nimmb001","rosaa003","","S7/L.2-H;1-2","F","F",7,2,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,2,4,0,"","","","","F","F","F","F","F","F","F","F","F","bowmm001","bowmm001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,49,"NYN","NYN","SLN",1,"F","F",6,3,3,28,7,"T","F",3,3,"T","T","brucj001","cabra002","F","F",8,1,48,6,9,47,0,0,0,"moliy001","moliy001","",0,0,0,0,0,0,4,1,0,2,1,0,1,"ozunm001","F","F","F","F",0,4,4,0,1,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",50

"NYN201803290","SLN",5,1,2,2,2,".BFS*BX",3,7,"brucj001","?","brucj001","?","cecib001","?","cecib001","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","cespy001","nimmb001","","S9/G.2-H;1-3","F","F",9,3,20,"T","T",1,"F","F",0,"F","F",1,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,3,4,0,"","","","","F","F","F","F","F","F","F","F","F","bowmm001","bowmm001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,50,"NYN","NYN","SLN",1,"F","F",7,3,4,29,8,"T","F",3,5,"T","T","cabra002","frazt001","F","F",7,2,49,8,1,48,0,0,0,"moliy001","moliy001","",2,2,0,0,0,0,3,0,1,1,1,0,1,"fowld001","F","F","F","F",0,0,4,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",51

"NYN201803290","SLN",5,1,2,2,1,"C*BB>B",3,8,"cabra002","?","cabra002","?","cecib001","?","cecib001","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","brucj001","","cespy001","SB2","F","F",4,4,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,3,"","","","","T","F","F","F","F","F","F","F","F","cecib001","","bowmm001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,51,"NYN","NYN","SLN",1,"F","F",8,3,5,30,9,"T","F",5,6,"T","T","frazt001","gonza003","F","F",9,3,50,0,0,0,7,2,49,"moliy001","","moliy001",3,3,0,0,0,0,1,1,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",52

"NYN201803290","SLN",5,1,2,3,1,"C*BB>B.X",3,8,"cabra002","?","cabra002","?","cecib001","?","cecib001","?","moliy001","martj008","wongk001","carpm002","dejop001","ozunm001","phamt001","fowld001","","brucj001","cespy001","2/P2F","F","F",4,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"P","F","T","2F",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","cecib001","bowmm001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,52,"NYN","NYN","SLN",1,"F","T",8,3,5,30,9,"F","F",6,6,"T","T","frazt001","gonza003","F","F",0,0,0,9,3,50,7,2,49,"","moliy001","moliy001",3,3,0,0,0,0,2,1,0,0,1,0,0,"moliy001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",53

"NYN201803290","SLN",6,0,0,0,1,"CX",3,8,"carpm002","?","carpm002","?","syndn001","?","syndn001","?","plawk001","gonza003","cabra002","frazt001","rosaa003","cespy001","nimmb001","brucj001","","","","7/F","T","F",5,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,53,"NYN","SLN","NYN",0,"T","F",3,8,0,20,0,"T","F",0,0,"T","T","ozunm001","martj008","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,2,1,0,0,1,0,0,"cespy001","F","F","F","F",0,0,0,0,1,0,0,0,0,0,F,F2018NYN.EVN.regular.event.csv",54

